Rank,University,Location,Overall Score,Overall Teaching Score,Research Score,Research Quality,Industry Income Score,International Outlook Score
401,Iowa State University,United States,0.0,39.7,36.1,66.7,88.1,45.2
402,James Cook University,Australia,0.0,28.1,31.1,77.0,61.9,79.3
403,Johannes Kepler University of Linz,Austria,0.0,35.7,35.3,61.3,98.0,74.2
404,Kermanshah University of Medical Sciences,Iran,0.0,49.0,23.4,70.7,55.3,58.0
405,Leuphana University of Lneburg,Germany,0.0,25.7,26.6,83.8,28.5,63.1
406,Mahatma Gandhi University,India,0.0,44.6,36.9,64.8,34.5,28.0
407,Missouri University of Science and Technology,United States,0.0,29.9,29.2,66.2,90.2,73.9
408,Mohammed VI Polytechnic University,Morocco,0.0,37.8,32.6,69.2,52.4,72.2
409,Murdoch University,Australia,0.0,24.0,28.2,79.8,71.5,94.5
410,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,0.0,33.9,38.0,63.9,95.0,54.6
411,National Tsing Hua University,Taiwan,0.0,35.1,43.6,59.5,99.8,46.7
412,National Yang Ming Chiao Tung University (NYCU),Taiwan,0.0,42.8,43.2,54.7,99.9,39.8
413,Northumbria University,United Kingdom,0.0,23.1,25.0,80.0,47.3,90.2
414,Polytechnic University of Turin,Italy,0.0,30.5,30.5,74.2,86.9,53.8
415,Prince Sultan University (PSU),Saudi Arabia,0.0,21.1,22.8,90.5,35.5,84.6
416,Quaid-i-Azam University,Pakistan,0.0,31.6,23.6,84.4,26.9,56.3
417,Rensselaer Polytechnic Institute,United States,0.0,35.6,29.6,60.6,90.4,77.5
418,"Royal Holloway, University of London",United Kingdom,0.0,31.1,29.3,72.8,65.0,94.2
419,Saint Louis University,United States,0.0,42.7,17.9,76.9,60.3,42.8
420,Saveetha Institute of Medical and Technical Sciences,India,0.0,34.0,16.0,88.6,19.4,72.5
421,Shanghai University,China,0.0,33.1,38.6,63.8,89.0,40.9
422,Shoolini University of Biotechnology and Management Sciences,India,0.0,29.9,21.3,87.2,22.6,71.4
423,SOAS University of London,United Kingdom,0.0,40.6,34.5,63.9,29.2,81.2
424,Stevens Institute of Technology,United States,0.0,27.2,28.0,76.1,68.4,82.6
425,Sunway University,Malaysia,0.0,23.9,21.2,86.4,32.7,83.1
426,Syracuse University,United States,0.0,33.8,30.8,69.5,65.6,54.2
427,Taipei Medical University,Taiwan,0.0,46.0,32.3,57.6,84.2,47.9
428,Tokyo Medical and Dental University (TMDU),Japan,0.0,46.4,34.2,55.5,96.9,37.8
429,TU Dortmund University,Germany,0.0,35.5,42.1,60.1,76.9,56.9
430,Tulane University,United States,0.0,43.2,23.1,74.4,66.1,52.3
431,Umm Al-Qura University,Saudi Arabia,0.0,35.2,24.1,75.4,35.1,71.8
432,Universiti Kebangsaan Malaysia,Malaysia,0.0,45.5,28.9,62.2,49.6,81.1
433,Universiti Sains Malaysia,Malaysia,0.0,42.2,28.5,63.5,56.6,75.2
434,Universiti Teknologi Malaysia,Malaysia,0.0,41.1,29.9,65.1,69.5,72.9
435,Universiti Utara Malaysia,Malaysia,0.0,38.4,28.6,66.9,27.3,80.9
436,University of Bordeaux,France,0.0,36.8,30.5,68.3,65.8,66.5
437,"University of California, Merced",United States,0.0,29.0,24.0,86.6,68.0,51.2
438,University of Canberra,Australia,0.0,23.1,31.4,74.5,52.9,90.2
439,University of Central Florida,United States,0.0,31.6,36.9,77.2,77.3,38.0
440,University of Coimbra,Portugal,0.0,30.8,40.3,61.4,80.2,55.3
441,University of Cyprus,Cyprus,0.0,27.4,26.0,74.1,63.2,76.2
442,University of Fribourg,Switzerland,0.0,36.1,34.2,63.3,70.9,83.4
443,University of Genoa,Italy,0.0,37.3,30.6,74.8,76.3,46.9
444,University of Greifswald,Germany,0.0,35.1,33.4,73.4,61.7,52.1
445,University of Guelph,Canada,0.0,33.9,36.3,66.4,80.4,65.7
446,University of Houston,United States,0.0,32.5,26.8,67.3,68.2,77.0
447,University of Hull,United Kingdom,0.0,23.6,24.2,77.4,55.5,88.6
448,University of Johannesburg,South Africa,0.0,28.4,36.9,67.6,77.3,82.3
449,University of Jyvskyl,Finland,0.0,29.4,34.2,76.6,47.5,48.6
450,University of Kentucky,United States,0.0,42.2,29.9,69.3,71.5,45.4
451,University of Lisbon,Portugal,0.0,30.4,39.6,66.4,71.4,60.0
452,University of Manitoba,Canada,0.0,28.1,34.4,73.1,63.3,60.4
453,University of Marburg,Germany,0.0,36.7,31.8,70.0,68.5,60.5
454,University of Nebraska-Lincoln,United States,0.0,33.9,31.5,66.9,66.8,63.6
455,University of Oregon,United States,0.0,32.6,29.6,79.0,72.6,42.1
456,University of Porto,Portugal,0.0,31.3,36.9,69.8,66.4,57.4
457,University of Portsmouth,United Kingdom,0.0,23.8,20.0,86.6,50.3,95.4
458,University of South Carolina-Columbia,United States,0.0,35.5,24.2,76.9,64.5,59.3
459,University of Stirling,United Kingdom,0.0,23.3,25.6,79.8,42.5,91.8
460,University of Tehran,Iran,0.0,37.0,33.7,72.5,65.6,35.7
461,University of Texas at Dallas,United States,0.0,28.5,26.7,79.4,73.0,62.9
462,University of Toulouse,France,0.0,30.4,31.1,65.7,68.7,73.9
463,University of Turin,Italy,0.0,24.2,31.7,82.2,73.7,44.1
464,University of Vaasa,Finland,0.0,23.9,27.7,90.2,31.8,66.7
465,University of Waikato,New Zealand,0.0,22.7,30.7,75.8,72.3,88.6
466,Verona University,Italy,0.0,33.2,28.9,81.3,68.0,44.6
467,Victoria University,Australia,0.0,23.5,29.7,74.5,62.1,74.5
468,Victoria University of Wellington,New Zealand,0.0,26.3,32.4,70.6,54.4,79.9
469,Virginia Commonwealth University,United States,0.0,36.9,23.3,80.6,73.2,35.7
470,Wake Forest University,United States,0.0,38.7,23.2,78.0,83.0,39.3
471,Washington State University,United States,0.0,36.9,33.9,69.1,82.1,59.1
472,York University,Canada,0.0,28.0,32.5,73.5,71.0,82.9
473,bo Akademi University,Finland,0.0,26.8,32.1,62.1,64.3,68.6
474,Ajou University,South Korea,0.0,35.6,38.7,53.9,94.2,47.8
475,American University of Beirut,Lebanon,0.0,33.2,23.1,66.6,85.2,70.7
476,Anglia Ruskin University (ARU),United Kingdom,0.0,20.6,15.0,82.4,29.1,93.3
477,Applied Science Private University,Jordan,0.0,22.0,17.7,84.2,20.5,85.2
478,Arabian Gulf University,Bahrain,0.0,44.5,12.7,68.9,27.3,93.5
479,Babol Noshirvani University of Technology,Iran,0.0,22.8,22.1,92.0,32.9,27.2
480,Ben-Gurion University of the Negev,Israel,0.0,35.8,31.7,59.9,72.0,35.5
481,Ca Foscari University of Venice,Italy,0.0,36.7,37.9,52.8,54.6,66.3
482,Campus Bio-Medico University of Rome,Italy,0.0,34.6,25.6,74.2,49.4,31.6
483,Carleton University,Canada,0.0,22.1,30.4,65.2,70.4,77.5
484,Centrale Nantes,France,0.0,41.0,31.3,47.1,85.1,87.1
485,Central Queensland University,Australia,0.0,19.1,25.3,83.0,43.9,70.3
486,"China University of Petroleum, Beijing",China,0.0,31.6,37.0,58.8,94.0,28.8
487,Complutense University of Madrid,Spain,0.0,40.6,32.4,58.9,56.5,47.2
488,Concordia University,Canada,0.0,23.9,30.6,65.2,66.5,87.5
489,Constructor University,Germany,0.0,35.3,34.0,49.1,83.7,93.9
490,Donghua University,China,0.0,30.1,23.9,75.0,91.7,40.4
491,cole Nationale des Ponts et Chausses - Institut Polytechnique de Paris,France,0.0,41.5,26.0,48.6,87.4,83.2
492,Edinburgh Napier University,United Kingdom,0.0,18.2,19.0,78.8,41.7,95.8
493,Egypt-Japan University of Science and Technology (E-JUST),Egypt,0.0,34.2,28.4,68.2,37.3,51.0
494,ENSTA Bretagne,France,0.0,40.2,29.3,52.9,89.7,62.2
495,Georgia State University,United States,0.0,31.3,25.8,71.5,61.9,55.1
496,"Goldsmiths, University of London",United Kingdom,0.0,26.5,23.7,76.8,40.9,82.1
497,Hamburg University of Technology,Germany,0.0,36.5,26.8,59.3,85.5,61.1
498,Imam Abdulrahman Bin Faisal University,Saudi Arabia,0.0,32.9,20.1,75.1,21.8,75.6
499,Indian Institute of Technology Indore,India,0.0,43.6,27.1,64.5,35.5,35.0
500,Istanbul Technical University,Turkey,0.0,36.0,40.1,50.2,91.5,43.6
501,Jamia Millia Islamia,India,0.0,41.0,15.8,78.6,40.9,40.4
502,Jiangsu University,China,0.0,27.4,17.2,81.6,70.8,55.5
503,Jinan University (China),China,0.0,25.8,24.3,76.0,60.1,60.3
504,Keele University,United Kingdom,0.0,22.0,22.8,72.7,63.6,83.1
505,Konkuk University,South Korea,0.0,33.8,38.5,49.3,94.2,61.8
506,Kyungpook National University (KNU),South Korea,0.0,33.8,39.3,51.1,96.3,53.2
507,Lincoln University (New Zealand),New Zealand,0.0,31.5,26.2,63.3,56.6,89.8
508,Massey University,New Zealand,0.0,28.4,28.8,59.7,78.7,87.0
509,Maynooth University,Ireland,0.0,21.3,33.8,71.5,51.9,76.6
510,Memorial University of Newfoundland,Canada,0.0,30.3,26.1,64.2,83.7,87.3
511,Middlesex University,United Kingdom,0.0,24.3,18.2,78.3,42.3,93.6
512,Mizzou - University of Missouri,United States,0.0,40.0,25.6,65.0,69.9,53.0
513,National and Kapodistrian University of Athens,Greece,0.0,22.2,24.4,78.0,89.1,55.8
514,National Cheng Kung University (NCKU),Taiwan,0.0,35.6,38.6,49.4,99.8,41.6
515,National Taiwan Normal University,Taiwan,0.0,34.7,31.7,54.9,86.9,54.2
516,National Yunlin University of Science and Technology,Taiwan,0.0,23.7,28.0,79.0,76.3,46.8
517,Nazarbayev University,Kazakhstan,0.0,24.3,29.2,70.5,45.3,73.5
518,New Jersey Institute of Technology,United States,0.0,27.8,23.8,65.3,69.4,92.7
519,NOVA University of Lisbon,Portugal,0.0,30.2,34.1,60.2,72.9,63.0
520,rebro University,Sweden,0.0,20.7,23.9,80.3,50.6,55.3
521,Paderborn University,Germany,0.0,32.3,38.8,53.7,78.0,49.3
522,Polytechnic University of Bari,Italy,0.0,24.4,28.8,73.1,69.1,42.0
523,Pontificia Universidad Catlica de Chile,Chile,0.0,29.3,35.2,61.6,74.4,58.5
524,Princess Nourah bint Abdulrahman University,Saudi Arabia,0.0,27.0,19.8,76.3,32.0,92.6
525,Pusan National University,South Korea,0.0,38.7,39.0,47.8,93.0,40.7
526,Roskilde University,Denmark,0.0,21.7,34.1,67.0,76.5,55.6
527,Royal Veterinary College,United Kingdom,0.0,30.4,20.0,72.3,59.3,94.3
528,Rush University,United States,0.0,44.0,15.4,78.7,61.7,28.7
529,Shiraz University of Technology,Iran,0.0,31.2,22.8,78.9,40.5,36.5
530,"Soochow University, China",China,0.0,28.7,25.6,79.1,90.6,28.2
531,Southern Cross University,Australia,0.0,22.5,28.1,67.5,63.0,82.2
532,SUNY University at Albany,United States,0.0,28.4,30.1,69.0,68.4,58.7
533,Tehran University of Medical Sciences,Iran,0.0,49.4,25.3,54.2,77.3,42.2
534,The University of Tulsa,United States,0.0,37.3,17.6,72.5,63.6,47.5
535,TU Braunschweig,Germany,0.0,35.3,25.5,59.8,83.7,59.1
536,UEH University,Vietnam,0.0,13.3,26.8,93.2,53.6,48.5
537,Universit du Qubec,Canada,0.0,31.7,34.2,56.5,71.8,74.9
538,Universiti Brunei Darussalam,Brunei Darussalam,0.0,28.1,30.4,70.4,26.0,72.4
539,University of Arkansas,United States,0.0,29.4,31.9,68.1,65.4,36.4
540,University of Bradford,United Kingdom,0.0,20.4,22.0,76.1,57.5,91.7
541,University of Canterbury,New Zealand,0.0,27.5,27.8,62.7,64.0,82.6
542,University of Eastern Finland,Finland,0.0,28.8,29.8,72.5,66.5,49.1
543,University of Ferrara,Italy,0.0,31.7,25.4,73.6,65.8,43.0
544,University of Graz,Austria,0.0,31.9,23.5,64.2,49.6,81.8
545,University of Greenwich,United Kingdom,0.0,18.2,18.0,83.6,37.4,97.7
546,University of Huddersfield,United Kingdom,0.0,26.6,24.7,69.8,44.2,89.6
547,University of Iceland,Iceland,0.0,24.5,35.2,68.6,82.1,55.3
548,University of International Business and Economics,China,0.0,26.8,18.4,85.2,22.0,57.0
549,University of Klagenfurt,Austria,0.0,32.8,20.6,67.0,49.6,87.0
550,University of KwaZulu-Natal,South Africa,0.0,32.2,37.1,62.8,46.0,56.5
551,University of Limerick,Ireland,0.0,26.2,33.2,60.9,67.0,77.8
552,University of Messina,Italy,0.0,32.8,28.3,76.0,61.5,33.8
553,University of Modena and Reggio Emilia,Italy,0.0,32.2,25.2,76.4,78.1,39.5
554,University of Nebraska Medical Center,United States,0.0,37.4,16.3,78.8,65.9,39.9
555,University of Neuchtel,Switzerland,0.0,31.8,25.7,63.9,46.5,85.9
556,University of Nicosia,Cyprus,0.0,22.0,23.2,75.8,39.7,90.5
557,University of Passau,Germany,0.0,32.7,37.0,58.9,69.7,59.2
558,University of Plymouth,United Kingdom,0.0,22.8,22.0,77.0,65.0,81.6
559,University of Salerno,Italy,0.0,30.6,26.9,72.5,59.6,37.6
560,University of Siegen,Germany,0.0,31.6,37.0,60.2,56.4,57.2
561,University of Trieste,Italy,0.0,33.0,26.4,70.8,54.8,50.4
562,University of Ulsan,South Korea,0.0,29.5,27.3,73.1,90.6,24.2
563,University of Valencia,Spain,0.0,27.9,27.0,72.0,68.6,53.8
564,University of Windsor,Canada,0.0,28.7,30.5,59.7,65.9,89.7
565,University of Wuppertal,Germany,0.0,31.2,31.4,61.4,64.0,55.2
566,UPES,India,0.0,31.6,21.4,79.0,21.3,54.9
567,Wayne State University,United States,0.0,38.5,21.8,72.0,77.7,41.8
568,Wroclaw Medical University,Poland,0.0,43.4,17.2,74.8,43.0,37.1
569,Yangzhou University,China,0.0,32.7,27.5,66.4,78.3,48.3
570,Aberystwyth University,United Kingdom,0.0,25.7,21.9,63.2,57.0,85.3
571,Air University,Pakistan,0.0,23.0,12.7,82.6,38.4,49.3
572,Al-Ahliyya Amman University,Jordan,0.0,18.5,18.9,74.2,51.3,89.6
573,Alborz University of Medical Sciences,Iran,0.0,37.6,12.5,69.5,24.0,27.3
574,Alfaisal University,Saudi Arabia,0.0,23.3,17.1,71.1,47.1,97.4
575,Aligarh Muslim University,India,0.0,42.4,15.3,65.9,36.3,39.8
576,American University,United States,0.0,34.8,19.0,65.0,40.9,44.0
577,American University in Cairo,Egypt,0.0,26.5,26.8,55.4,33.2,71.9
578,American University of Sharjah,United Arab Emirates,0.0,23.9,24.0,65.5,54.6,88.0
579,"Amity University, Noida",India,0.0,27.0,14.0,74.5,27.4,40.3
580,Auburn University,United States,0.0,35.0,26.7,56.8,69.9,57.6
581,Babol University of Medical Sciences,Iran,0.0,41.0,12.4,70.5,20.3,22.6
582,Banaras Hindu University,India,0.0,48.7,17.9,65.9,29.6,26.4
583,Baqiyatallah University of Medical Sciences,Iran,0.0,47.0,25.2,51.2,61.7,22.3
584,Bar-Ilan University,Israel,0.0,32.5,34.2,53.5,86.2,47.7
585,Baylor University,United States,0.0,40.6,21.6,56.4,45.6,37.9
586,Beirut Arab University,Lebanon,0.0,48.8,23.0,43.3,19.5,88.9
587,Bilkent University,Turkey,0.0,29.0,26.8,50.1,92.5,66.8
588,"Birla Institute of Technology and Science, Pilani",India,0.0,27.1,19.8,69.4,42.0,27.0
589,Boazii University,Turkey,0.0,28.0,29.7,62.0,84.3,52.9
590,Capital Medical University,China,0.0,36.0,22.5,62.7,54.4,25.0
591,Capital University of Science and Technology,Pakistan,0.0,17.0,16.1,81.1,21.7,47.6
592,Chang Gung University,Taiwan,0.0,28.3,34.8,48.3,95.3,28.7
593,Chitkara University,India,0.0,20.6,11.4,88.9,20.0,28.6
594,Chulalongkorn University,Thailand,0.0,36.0,32.4,53.0,81.6,45.0
595,Clark University,United States,0.0,28.0,19.8,57.4,44.7,69.8
596,COMSATS University Islamabad,Pakistan,0.0,19.2,15.9,87.0,36.5,49.9
597,Coventry University,United Kingdom,0.0,21.6,15.3,68.2,39.0,94.9
598,Cyprus International University,Northern Cyprus,0.0,15.0,11.4,81.9,17.1,72.6
599,Cyprus University of Technology,Cyprus,0.0,26.9,23.8,71.4,33.1,69.9
600,De Montfort University,United Kingdom,0.0,17.7,15.7,73.3,44.0,93.7
601,Duy Tan University,Vietnam,0.0,12.7,14.6,88.7,24.1,54.5
602,East China University of Science and Technology,China,0.0,29.7,26.6,61.0,93.8,23.2
603,Eastern Mediterranean University,Northern Cyprus,0.0,23.1,14.8,74.8,35.9,84.9
604,cole Centrale de Lyon,France,0.0,37.2,27.8,35.2,90.2,78.5
605,cole des Mines de Saint-tienne,France,0.0,42.6,31.5,32.5,76.8,69.8
606,cole Nationale des Travaux Publics de l'tat (ENTPE),France,0.0,37.3,37.7,37.1,75.7,72.0
607,Ewha Womans University,South Korea,0.0,36.6,36.9,47.9,88.4,51.0
608,Federal University of Rio de Janeiro,Brazil,0.0,41.3,37.3,37.0,84.0,36.4
609,Florida Atlantic University,United States,0.0,22.7,22.8,61.1,63.3,55.8
610,Future University in Egypt,Egypt,0.0,22.3,10.4,78.0,16.9,64.4
611,Fuzhou University,China,0.0,19.2,18.8,72.6,77.2,36.0
612,Gachon University,South Korea,0.0,34.5,25.7,57.0,71.4,58.2
613,Golestan University,Iran,0.0,21.7,13.3,79.7,24.2,61.6
614,Gorgan University of Agricultural Sciences and Natural Resources,Iran,0.0,31.3,11.1,73.8,33.7,37.7
615,Government College University Faisalabad,Pakistan,0.0,21.3,17.2,83.3,21.0,48.5
616,Graz University of Technology,Austria,0.0,39.9,21.3,49.4,93.7,81.7
617,Guangdong University of Technology,China,0.0,17.6,18.9,79.5,82.5,26.2
618,Guangzhou University,China,0.0,20.9,20.4,79.9,44.1,32.0
619,Harokopio University of Athens,Greece,0.0,18.5,28.8,78.2,41.5,40.1
620,Hiroshima University,Japan,0.0,39.1,30.4,46.4,76.2,51.9
621,Imam Mohammad Ibn Saud Islamic University,Saudi Arabia,0.0,38.8,22.4,61.1,23.1,72.3
622,Indian Institute of Technology Patna,India,0.0,32.9,22.7,71.0,28.7,21.2
623,"International Institute of Information Technology, Hyderabad",India,0.0,26.5,21.2,67.8,57.5,41.3
624,Iran University of Medical Sciences,Iran,0.0,47.9,17.0,53.5,39.7,38.4
625,ISCTE-University Institute of Lisbon,Portugal,0.0,29.2,35.2,56.0,56.0,52.3
626,Isfahan University of Technology,Iran,0.0,33.9,29.7,61.4,83.4,34.6
627,Jagiellonian University,Poland,0.0,41.2,32.3,51.2,51.0,44.3
628,Jiangnan University,China,0.0,26.8,24.1,62.3,91.6,22.5
629,Jnkping University,Sweden,0.0,20.2,20.1,73.3,28.9,64.8
630,Juntendo University,Japan,0.0,37.7,17.4,68.6,83.0,25.4
